title,id
Calgary/Okotoks Airranch Airport,3624428
List of airports in the Calgary area,3624429
Calgary Airport,3624430
Calling Lake Airport,3624433
Camrose Airport,3624435
Calgary/Okotoks Air Park Airport,3624455
Cardston Airport,3624639
Carstairs/Bishell's Airport,3624641
Castor Airport,3624643
Cayley/A. J. Flying Ranch Airport,3624645
Cheadle Airport,3624647
Chestermere (Kirkby Field) Airport,3624649
Chinchaga Airport,3624652
Chipewyan Lake Airport,3624654
Christina Basin Airport,3624656
Claresholm Industrial Airport,3624659
Clearwater River Airport,3624662
Cochrane/Arkayla Springs Airport,3624665
Cold Lake Airport,3624667
Cold Lake Regional Airport,3624670
Conklin Airport,3624672
Conklin (Leismer) Airport,3624675
Consort Airport,3624677
Coronation Airport,3624680
Coutts/Ross International Airport,3624682
Cowley Airport,3624684
Cowper Airport,3624688
De Winton/Highwood Airport,3624692
De Winton/South Calgary Airport,3624694
Whetstone International Airport,3624701
Seville San Pablo Airport,3624848
Seville Airport,3624887
Doig Airport,3625072
Donnelly Airport,3625075
Drayton Valley Industrial Airport,3625078
Drumheller Municipal Airport,3625080
Drumheller/Ostergard's Airport,3625082
Edmonton/Cooking Lake Airport,3625085
Edmonton/Gartner Airport,3625094
Edmonton/St. Albert Airport,3625100
Edmonton/Villeneuve Airport,3625108
Edra Airport,3625114
Edson Airport,3625117
Elk Point Airport,3625122
Embarras Airport,3625125
Empress Airport,3625128
Fairview Airport,3625134
Fontas Airport,3625141
Foremost Airport,3625147
Forestburg Airport,3625149
Fort Chipewyan Airport,3625154
Fort MacKay/Horizon Airport,3625163
Fort Macleod Airport,3625168
Fort McMurray/Mildred Lake Airport,3625174
Fox Creek Airport,3625180
Fox Lake Airport,3625185
List of airports in the Edmonton Metropolitan Region,3625187
"Kansai Airport Express, Haruka",3625449
Alert Bay Airport,3625529
Anahim Lake Airport,3625538
Atlin Airport,3625541
Barkerville Airport,3625549
Beaverley Airport,3625551
Bella Bella (Campbell Island) Airport,3625556
Bella Coola Airport,3625563
Blue River Airport,3625572
Bob Quinn Lake Airport,3625576
Burns Lake Airport,3625579
Cache Creek Airport,3625582
Chetwynd Airport,3625589
Chilliwack Airport,3626001
Courtenay (Smit Field) Airport,3626010
Crawford Bay Airport,3626012
Dawson Creek Airport,3626019
Dawson Creek (Flying L Ranch) Airport,3626026
Dease Lake Airport,3626028
Douglas Lake Airport,3626033
Duncan Airport,3626037
Echo Valley Airport,3626039
Eddontenajon/Iskut Village Airport,3626042
Elkin Creek Guest Ranch Airport,3626044
Fairmont Hot Springs Airport,3626049
Fort Grahame Airport,3626057
Fort Langley Airport,3626062
Fort Nelson Airport,3631393
Fort Nelson/Gordon Field Airport,3631400
Fort Nelson/Mobil Sierra Airport,3631401
Fort St. James (Perison) Airport,3631404
Fort St. John/Tompkins Mile 54 Airport,3631415
Fort Ware Airport,3631417
Fraser Lake Airport,3631423
Gang Ranch Airport,3631428
Golden Airport,3631448
Grand Forks Airport,3631454
Arborfield Airport,3631460
Arcola Airport,3631464
Assiniboia Airport,3631467
Beauval Airport,3631470
Beechy Airport,3631773
Big River Airport,3631775
Biggar Airport,3631778
Birch Hills Airport,3631783
Briercrest South Airport,3631790
Buffalo Narrows Airport,3631795
Cabri Airport,3631802
Camsell Portage Airport,3631805
Canora Airport,3631811
Carlyle Airport,3631816
Central Butte Airport,3631819
Charlot River Airport,3631823
Churchbridge Airport,3631827
Cigar Lake Airport,3631829
Cluff Lake Airport,3631833
Collins Bay Airport,3631840
Coronach/Scobey Border Station Airport,3631842
Craik Airport,3631847
Cudworth Airport,3631852
Cudworth Municipal Airport,3631855
Cumberland House Airport,3631857
Cut Knife Airport,3632267
Davidson Municipal Airport,3632271
Davin Lake Airport,3632273
Debden Airport,3632277
Dore Lake Airport,3632284
Eastend Airport,3632289
Eatonia (Elvie Smith) Municipal Airport,3632292
Edam Airport,3632297
Esterhazy Airport,3632299
Estevan (South) Airport,3632306
Estevan/Bryant Airport,3632309
Eston Airport,3632313
Ferland Airport,3632315
Fillmore Airport,3632319
Fond-du-Lac Airport,3632326
Frontier Airport,3632329
Gainsborough Airport,3632332
Goodsoil Airport,3632337
Gravelbourg Airport,3632340
Glaslyn Airport,3632342
Grenfell Airport,3632346
Gull Lake Airport,3632349
Garden River Airport,3632352
Gordon Lake Airport,3632636
Glendon Airport,3632638
Grande Airport,3632639
Grande Cache Airport,3632641
Grist Lake Airport,3632646
Grimshaw Airport,3632655
Airdrie Airport,3634745
Newark Liberty International Airport train station,3636235
Ostafyevo International Business Airport,3641631
Hanna Airport,3642382
Hardisty Airport,3642384
Hespero Airport,3642387
High Level Airport,3642394
High Prairie Airport,3642404
High River Airport,3642409
Hinton/Jasper-Hinton Airport,3642411
Indus/Winters Aire Park Airport,3642415
Irma Airport,3642421
Janvier Airport,3642424
Jasper Airport,3642428
Jean Lake Airport,3642434
Johnson Lake Airport,3642438
Killam-Sedgewick/Flagstaff Regional Airport,3642441
La Crete Airport,3642442
Lac La Biche Airport,3642446
Lacombe Regional Airport,3642450
Lloydminster Airport,3642453
Loon River Airport,3642459
Helmet Airport,3643317
Hudson's Hope Airport,3643332
Ingenika Airport,3643337
Invermere Airport,3643338
Kaslo Airport,3643346
Kitimat Airport,3643352
Lillooet Airport,3643365
Hafford Airport,3643369
Hanley Airport,3643371
Hidden Bay Airport,3643377
Hudson Bay Airport,3643381
Humboldt Airport,3643385
Île-à-la-Crosse Airport,3643389
Imperial Airport,3643395
Ituna Airport,3643398
Jan Lake Airport,3643401
Kamsack Airport,3643405
Kerrobert Airport,3643407
Key Lake Airport,3643409
Kindersley Regional Airport,3643413
Kipling Airport,3643419
Kyle Airport,3643423
La Loche Airport,3643428
La Ronge (Barber Field) Airport,3643442
Lampman Airport,3643451
Lanigan Airport,3643454
Leader Airport,3643459
Leask Airport,3643463
Lemberg Airport,3643466
Leoville Airport,3643469
Lewvan (Farr Air) Airport,3643472
Little Bear Lake Airport,3643476
Loon Lake Airport,3643478
Lucky Lake Airport,3643480
Lumsden (Colhoun) Airport,3643483
Lumsden (Metz) Airport,3643486
Luseland Airport,3643489
File:Fairport Convention-Liege & Lief (album cover).jpg,3644766
Begumpet International Airport,3648004
Hyderbad International Airport,3648009
Manning Airport,3648194
Margaret Lake Airport,3648198
Mayerthorpe Airport,3648200
Medicine Hat Airport,3648202
Medicine Hat/Schlenker Airport,3648206
Milk River Airport,3648210
Milk River (Madge) Airport,3648212
Muskeg Tower Airport,3648220
Namur Lake Airport,3648222
Olds (Netook) Airport,3648224
Olds-Didsbury Airport,3648226
Oyen Municipal Airport,3648228
Bistcho Airport,3648231
Peace River Airport,3648233
Pelican Airport,3648237
Pincher Creek Airport,3648239
Ponoka Industrial (Labrie Field) Airport,3648243
Provost Airport,3648244
Mabel Lake Airport,3648250
Mackenzie Airport,3648255
Masset Airport,3648262
Merritt Airport,3648274
Moose Lake (Lodge) Airport,3648284
Mule Creek Airport,3648290
Nakusp Airport,3648297
Nanaimo Airport,3648300
Nanaimo/Long Lake Water Airport,3648308
Nelson Airport (British Columbia),3648311
Oliver Municipal Airport,3648326
100 Mile House Airport,3648331
Osoyoos Airport,3648333
Ospika Airport,3648335
Pemberton Regional Airport,3648339
Dauphin Airport,3648559
Toulouse International Airport,3649170
Toulouse Airport,3649177
Port Alberni (Alberni Valley Regional) Airport,3649191
Port Hardy Airport,3649200
Port McNeill Airport,3649206
Powell River Airport,3649219
Prince George (North Cariboo Air Park) Airport,3649224
Prince Rupert Airport,3649227
Puntzi Mountain Airport,3649245
Macklin Airport,3649250
Malcolm Island Airport,3649263
Maple Creek Airport,3649268
McArthur River Airport,3649274
Meadow Lake Airport (Saskatchewan),3649278
Melville Municipal Airport,3649285
Moose Jaw Municipal Airport,3649287
Moose Jaw/Air Vice Marshal C.M. McEwen Airport,3649290
Moosomin Airport,3649296
Naicam Airport,3649297
Neilburg Airport,3649300
Nekweaga Bay Airport,3649304
Nipawin Airport,3649307
North Battleford Airport,3649313
North Battleford/Hamlin Airport,3649315
Otter Lake Airport,3649317
Outlook Airport,3649325
Oxbow Airport,3649331
Pangman Airport,3649334
Paradise Hill Airport,3649338
Patuanak Airport,3649342
Pelican Narrows Airport,3649347
Pilot Butte Airport,3649353
Pinehouse Lake Airport,3649355
Points North Landing Airport,3649357
Porcupine Plain Airport,3649366
Preeceville Airport,3649369
Prince Albert (Glass Field) Airport,3649372
Beauvais Airport,3649918
Airport Expressway (Miami),3653253
Skavsta Stockholm Airport,3654324
Charleroi Airport,3654530
Brussels Charleroi Airport,3654565
Rainbow Lake Airport,3655928
Red Deer Forestry Airport,3655930
Red Deer Regional Airport,3655933
Red Earth Creek Airport,3655936
Rimbey Airport,3655938
Rocky Mountain House Airport,3655940
Rockyford Airport,3655945
Slave Lake Airport,3655947
Steen River Airport,3655951
Steen Tower Airport,3655954
Stettler Airport,3655956
Stony Plain (Lichtner Farms) Airport,3655958
Strathmore (D.J. Murray) Airport,3655960
Sundre Airport,3655963
Sundre/Goodwins Farm Airport,3655965
Swan Hills Airport,3655967
Taber Airport,3655970
Teepee Airport,3655972
Spirit River Airport,3655978
Three Hills Airport,3656270
Tofield Airport,3656273
Turner Valley Bar N Ranch Airport,3656275
Two Hills Airport,3656277
Valleyview Airport,3656279
Vauxhall Airport,3656282
Vegreville Airport,3656287
Vermilion Airport,3656288
Viking Airport,3656290
Vulcan Airport,3656292
Wabasca Airport,3656294
Wainwright/Camp Wainwright Field Airport,3656299
Wainwright/Wainwright (Field 21) Airport,3656302
Warburg/Zajes Airport,3656304
Warner Airport,3656307
Westlock Airport,3656309
Wetaskiwin Regional Airport,3656311
Whitecourt Airport,3656314
Cowpar Airport,3656396
Imam Ali International Airport,3656463
Tromso Airport,3657008
Tromsoe Airport,3657018
"Tromso Airport, Langnes",3657020
Zama Airport,3657944
Zama Lake Airport,3657947
Qualicum Beach Airport,3657950
Quamichan Lake (Raven Field) Airport,3657953
Quesnel Airport,3657958
Quesnel Lake Airport,3657964
Quilchena Airport,3657967
Radium Hot Springs Airport,3657972
Revelstoke Airport,3657974
Sandspit Airport,3657981
Scar Creek Airport,3657984
Scum Lake Airport,3657986
Smithers Airport,3657995
Barra Eoligarry Airport,3658010
Stony Rapids Airport,3658026
Swift Current Airport,3658032
Tisdale Airport,3658035
Sparwood/Elk Valley Airport,3658042
Uranium City Airport,3658051
Squamish Airport,3658062
Wadena Airport,3658081
Wakaw Airport,3658082
Watrous Airport,3658083
Wawota Airport,3658088
Telegraph Creek Airport,3658096
Northwest Regional Airport Terrace-Kitimat,3658100
Texada/Gillies Bay Airport,3658104
Tipella Airport,3658106
Toad River/Mile 422 (Alaska Highway) Airport,3658108
Tofino-Long Beach Airport,3658111
West Poplar Airport,3658116
Weyburn Airport,3658117
White City (Radomsky) Airport,3658122
Whitewood Airport,3658123
Wilkie Airport,3658126
Willow Bunch Airport,3658127
Wollaston Lake Airport,3658130
Yorkton Municipal Airport,3658138
Woodcock Airport,3658142
Quill Lake Airport,3658150
Radville Airport,3658154
Redvers Airport,3658157
Regina Beach Airport,3658160
Rocanville Airport,3658163
Rockglen Airport,3658165
Rosetown Airport,3658167
Sandy Bay Airport,3658170
Shaunavon Airport,3658184
Shellbrook Airport,3658186
Spiritwood Airport,3658195
Squaw Rapids Airport,3658199
Spring Valley (North) Airport,3658209
Trail Airport,3658216
Tsacha Lake Airport,3658219
Tsetzi Lake (Pan Phillips) Airport,3658221
Tsuniah Lake Lodge Airport,3658226
Tumbler Ridge Airport,3658230
Valemount Airport,3658235
Williams Lake Airport,3658267
Victoria Inner Harbour Airport,3658280
Victoria Airport Water Aerodrome,3658282
Vernon Regional Airport,3658290
Vanderhoof Airport,3658295
Vancouver International Water Airport,3658297
Radisson Airport,3658354
Salmon Arm Airport,3658379
Bergamo Airport,3660693
Milan Bergamo Airport,3660700
Ningbo Lishe Airport,3663944
Ningbo Airport,3663973
Ningbo International Airport,3663982
Luanda International Airport,3664595
Ann Arbor Municipal Airport,3664869
MidAmerica St. Louis Airport,3664991
Winter Haven's Gilbert Airport,3667343
Indira Ghandi airport,3667632
Marseille International Airport,3672279
Marseille-Marignane Airport,3672284
List of airports by ICAO code: G,3674868
List of airports by ICAO code: H,3674874
List of airports by ICAO code: Q,3674886
List of airports by ICAO code: T,3674903
List of airports by ICAO code: R,3674927
Vermillion Airport,3675651
Vermillion Bay Airport,3675652
List of airports in Costa Rica,3678203
List of airports in costa rica,3678265
Airport '79: Concorde,3683089
Airport '79: The Concorde,3683093
Airport '79,3683106
Wexford County Airport,3685802
Craig–Moffat Airport,3685948
Caribou Municipal Airport,3686036
Clarion Municipal Airport,3686112
National Airport (Washington Metro),3686885
Columbus Municipal Airport (Indiana),3695349
Battle Mountain Airport,3695398
Huron County Memorial Airport,3695586
New Braunfels National Airport,3695667
Daraw Airport,3696407
Juan Santamaria International Airport,3696524
CSI Airport,3697972
Dar Es Salaam Airport,3700433
Roissy Charles de Gaulle Airport,3702781
Veer Savarkar International Airport,3712237
T.F. Green State Airport,3713225
Franklin County Regional Airport,3720256
Sir Seretse Khama International Airport,3720446
Kuressaare Airport,3722283
Idlewild International Airport,3722853
Atatürk airport,3723275
Airport Screeners,3724064
Aqaba Airport - King Hussein Int´l Airport,3728580
Chennault International Airport,3732400
Glendale Municipal Airport,3732865
Toccoa Airport,3732894
Kyzyl airport,3739286
Airport Security Police (Argentina),3741808
Millville Airport,3742145
Okeechobee County Airport,3742402
Ponta Delgada Airport,3743047
Tan Son Nhat Airport,3743080
Kievichi Airport,3747995
Vladivostok Airport,3748117
Worlds busiest airport,3752456
Stavanger airport,3753157
Prescott Municipal Airport,3756299
Tobías Bolaños International Airport,3756410
